SMILES,GENERIC_NAME,SYNONYMS
C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,Digoxin,12β-hydroxydigitoxin; Digossina; Digoxin; Digoxina; Digoxine; Digoxinum
CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,Sulpiride,(±)-sulpiride; 5-(Aminosulfonyl)-N-((1-ethyl-2-pyrrolidinyl)methyl)-2-methoxybenzamide; N-((1-Ethyl-2-pyrrolidinyl)methyl)-2-methoxy-5-sulfamoylbenzamide; N-((1-Ethyl-2-pyrrolidinyl)methyl)-5-sulfamoyl-o-anisamide; Sulpirid; Sulpirida; Sulpiride; Sulpiridum; Sulpyrid
CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,Profenamine,"10-(2-diethylaminopropyl)phenothiazine; 10-[2-(diethylamino)-1-propyl]phenothiazine; 10-[2-(diethylamino)-2-methylethyl]phenothiazine; 10-[2-(diethylamino)propyl]phenothiazine; 2-diethylamino-1-propyl-N-dibenzoparathiazine; Ethopropazine; N,N-diethyl-1-(10H-phenothiazin-10-yl)-2-propanamine; N,N-diethyl-α-methyl-10H-phenothiazine-10-ethanamine; Profenamina; Profenamine; Profénamine; Profenaminum"
COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,Nimodipine,"2,6-dimethyl-4-(3'-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylic acid 3-β-methoxyethyl ester 5-isopropyl ester; isopropyl 2-methoxyethyl 1,4-dihydro-2,6-dimethyl-4-(3-nitrophenyl)-3,5-pyridinedicarboxylate; isopropyl 2-methoxyethyl 1,4-dihydro-2,6-dimethyl-4-(m-nitrophenyl)-3,5-pyridinedicarboxylate; Nimodipine; Nimodipino; Nimodipinum"
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,Beclomethasone dipropionate,"(11β,16β)-9-chloro-11-hydroxy-16-methyl-17,21-bis(1-oxopropoxy)pregna-1,4-diene-3,20-dione; 9-chloro-11β-hydroxy-16β-methylpregna-1,4-diene-3,20-dione 17,21-dipropionate; 9-chloro-16β-methyl-11β,17,21-trihydroxypregna-1,4-diene-3,20-dione 17,21-dipropionate; beclometasone 17,21-dipropionate; Beclometasone dipropionate; Beclometasone dipropionate anhydrous; Beclometasone dipropionato; Beclomethasone dipropionate"
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,Carisoprodol,"(±)-2-methyl-2-propyl-1,3-propanediol carbamate isopropylcarbamate; (1-methylethyl)carbamic acid 2-(((aminocarbonyl)oxy)methyl)-2-methylpentyl ester; (RS)-2-{[(aminocarbonyl)oxy]methyl}-2-methylpentyl isopropylcarbamate; 2-methyl-2-propyl-1,3-propanediol carbamate isopropylcarbamate; 2-methyl-2-propyltrimethylene carbamate isopropylcarbamate; carbamic acid 2-isopropylcarbamoyloxymethyl-2-methyl-pentyl ester; Carisoprodol; Carisoprodolo; Carisoprodolum; Isobamate; Isomeprobamate; Isopropyl meprobamate; Isopropylmeprobamate; N-isopropy-2-methyl-2-propyl-1,3-propanediol dicarbamate"
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,Progesterone,"(S)-4-Pregnene-3,20-dione; (S)-Pregn-4-en-3,20-dione; (S)-Progesterone; 17alpha-Progesterone; 17α-progesterone; 4-Pregnene-3,20-dione; Agolutin; Akrolutin; Corpus Luteum Hormone; delta(4)-Pregnene-3,20-dione; Gelbkörperhormon; Luteohormone; Lutogynon; Pregn-4-ene-3,20-dione; Progesteron; Progesterona; Progestérone; Progesterone; Progesteronum"
CC(N)C(O)c1ccccc1,Phenylpropanolamine,(+-)-Norephedrine; (+-)-Phenylpropanolamine; Fenilpropanolamina; Norephedrine; Phenylpropanolamin; Phenylpropanolamina; Phénylpropanolamine; Phenylpropanolamine; Phenylpropanolaminum; PPA
CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,Sorafenib,4-(4-((((4-Chloro-3-(trifluoromethyl)phenyl)amino)carbonyl)amino)phenoxy)-N-methyl-2-pyridinecarboxamide; N-(4-Chloro-3-(trifluoromethyl)phenyl)-N'-(4-(2-(N-methylcarbamoyl)-4-pyridyloxy)phenyl)urea; Sorafenib; Sorafénib; Sorafenibum
O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O,Zoledronic acid,"(1-hydroxy-2-(1H-imidazol-1-yl)ethylidene)bisphosphonic acid; (1-hydroxy-2-imidazol-1-ylethylidene)diphosphonic acid; ácido zoledrónico; Anhydrous Zoledronic Acid; Nanoparticles containing Zoledronic acid; Zol; Zoledronate; Zoledronic acid; Zoledronic Acid Anhydrous; Zoledronic Acid, Anhydrous"
COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,Griseofulvin,"(+)-griseofulvin; Amudane; Griseofulvin; Griseofulvin, microcrystalline; Griseofulvin, ultramicrosize; Griseofulvina; Griséofulvine; Griseofulvinum"
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-],Nisoldipine,"isobutyl methyl 2,6-dimethyl-4-(2-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate; Nisoldipin; Nisoldipina; Nisoldipine; Nisoldipino; Nisoldipinum"
CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,Eszopiclone,"(+)-(5S)-6-(5-Chloropyridin-2-yl)-7-oxo-6,7-dihydro-5H-pyrrolo(3,4-b)pyrazin-5-yl 4-methylpiperazine-1-carboxylate; (+)-(5S)-6-(5-chloropyridin-2-yl)-7-oxo-6,7-dihydro-5H-pyrrolo[3,4-b]pyrazin-5-yl-4-methylpiperazine-1-carboxylate; (+)-Zopiclone; (S)-6-(5-Chloro-2-pyridinyl)- 7-oxo- 6,7-dihydro- 5H-pyrrolo[3,4-b]pyrazin-5-yl- 4-methyl- 1-piperazinecarboxylate; (S)-Zopiclone; 1-Piperazinecarobxylic acid,4-methyl-,(5S)-6-(5-chloro-2-pyridinyl)-6,7-dihydro-7-oxo-5H-pyrrolo[3,4-b]pyrazin-5-yl ester; Esopiclone; Eszopiclone"
CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCC(=O)N1)[C@@H](C)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,Ceruletide,Caerulein; Cerulein; Ceruletida; Ceruletide; Ceruletidum
Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,Alprazolam,"8-Chloro-1-methyl-6-phenyl-4H-s-triazolo(4,3-a)(1,4)benzodiazepine; Alprazolam"
CN(C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1,Dexbrompheniramine,"(+)-brompheniraminum; (R)-3-(4-Bromophenyl)-3-(2-pyridyl)propyldimethylamine; (S)-(+)-brompheniramine; (S)-brompheniramine; 3-(4-bromophenyl)- N,N-dimethyl- 3-pyridin-2-yl-propan-1-amine; d-brompheniramine; Desbrofeniramina; Dexbromfeniramina; Dexbrompheniramin; Dexbromphéniramine; Dexbrompheniramine; Dexbrompheniraminum"
CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,Gentian violet cation,Crystal Violet; Crystal violet carbocation; Crystal violet ion(1); Crystal violet(1+); Gentian violet carbocation; Gentian violet cation; Gentian violet(1+); Methylrosaniline; Methylrosanilinium
CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,Loxapine,"2-Chloro-11-(4-methyl-1-piperazinyl)dibenz[b,f][1,4]oxazepine; Loxapina; Loxapine; Loxapinum; Oxilapine"
CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,Remoxipride,Remoxiprida; Remoxipride; Remoxipridum
C/C(=C\C(=O)OCCCCCCCCC(=O)O)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O,Mupirocin,"9-[(E)-4-[(2S,3R,4R,5S)-3,4-dihydroxy-5-[[(2S,3S)-3- [(2S,3S)-3-hydroxybutan-2-yl]oxiran-2-yl]methyl] oxan-2-yl]-3-methylbut-2-enoyl]oxynonanoic acid; Mupirocin; Mupirocina; Mupirocine; Mupirocinum; Pseudomonic acid; Pseudomonic acid A"
C[N+](C)(C)CCOC(N)=O,Carbamoylcholine,Carbacholine; carbacol; Carbamylcholine; Choline carbamate
CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,Rosiglitazone,"(±)-5-[p-[2-(methyl-2-pyridylamino)ethoxy]benzyl]-2,4-thiazolidinedione; (RS)-5-{4-[2-(Methyl-2-pyridylamino)ethoxy]benzyl}-2,4-thiazolidinedion; Rosiglitazon; Rosiglitazona; Rosiglitazone; Rosiglitazonum"
CCCN[C@H]1CCc2nc(N)sc2C1,Pramipexole,"(-)-Pramipexole; (S)-N  6-propyl-4,5,6,7-tetrahydro-1,3-benzothiazole-2,6-diamine; Pramipexol; Pramipexole; Pramipexolum"
CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,Acetohexamide,1-((p-Acetylphenyl)sulfonyl)-3-cyclohexylurea; 1-[(4-acetylbenzene)sulfonyl]-3-cyclohexylurea 4-acetyl-N-(cyclohexylcarbamoyl)benzenesulfonamide; Acetohexamid; Acetohexamida; Acétohexamide; Acetohexamide; Acetohexamidum; N-(p-Acetylphenylsulfonyl)-N'-cyclohexylurea
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O,Ampicillin,"ABPC; Aminobenzylpenicillin; Ampicilina; Ampicillin; Ampicillin (anhydrous); Ampicillin acid; Ampicillin anhydrous; Ampicillin, anhydrous; Ampicilline; Ampicillinum; Anhydrous ampicillin; AP; D-(−)-6-(α-aminophenylacetamido)penicillanic acid; D-(−)-ampicillin"
COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3.[I-].[I-],Metocurine iodide,Dimethyl tubocurarine iodide; Dimethylchondrocurarine iodide; Dimethyltubocurarinium iodide; Metocurine iodide; Metocurini iodidum; Metubine iodide
CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O,Phenoxymethylpenicillin,"(2S,5R,6R)-3,3-DIMETHYL-7-OXO-6-(2-PHENOXYACETAMIDO)-4-THIA-1- AZABICYCLO(3.2.0)HEPTANE-2-CARBOXYLIC ACID; (2S,5R,6R)-3,3-dimethyl-7-oxo-6-[(phenoxyacetyl)amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid; 6-phenoxyacetamidopenicillanic acid; Fenoximetilpenicilina; Oracillin; Penicillin Phenoxymethyl; Penicillin V; Phenoxomethylpenicillin; Phenoxymethyl Penicillin; Phenoxymethylenepenicillinic acid; Phenoxymethylpenicillin; Phénoxyméthylpénicilline; Phenoxymethylpenicillinum; PV"
C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,Secobarbital,"(±)-secobarbital; 5-(1-methylbutyl)-5-(2-propenyl)-2,4,6(1H,3H,5H)-pyrimidinetrione; 5-allyl-5-(1-methylbutyl)-2,4,6(1H,3H,5H)-pyrimidinetrione; 5-allyl-5-(1-methylbutyl)barbituric acid; 5-allyl-5-(1-methylbutyl)pyrimidine-2,4,6(1H,3H,5H)-trione; Quinalbarbitone; Secobarbital; Secobarbitalum; Secobarbitone"
CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,Miglustat,"1,5-(butylimino)-1,5-dideoxy, D-glucitol; AT2221; BuDNJ; Butyldeoxynojirimycin; Miglustat; Miglustatum; N-(n-Butyl)deoxynojirimycin; n-Butyl deoxynojirimycin; N-butyl-1-deoxynojirimycin; N-butyl-deoxynojirimycin; N-Butylmoranoline; NB-DNJ"
CN(C)CCCN1c2ccccc2Sc2ccccc21,Promazine,"10-(3-(Dimethylamino)propyl)phenothiazine; N-(3-Dimethylaminopropyl)phenothiazine; N-Dimethylamino-1-methylethyl thiodiphenylamine; N,N-dimethyl-3-(10H-phenothiazin-10-yl)-propan-1-amine; Promazin; Promazina; Promazine; Promazinum"
CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@@H]21,Spironolactone,Espironolactona; Spironolactone; Spironolactonum; Spironolattone
COC(=O)C(c1ccccc1)C1CCCCN1,Methylphenidate,Methyl phenidylacetate; methyl phenyl(piperidin-2-yl)acetate; methyl α-phenyl-α-(2-piperidyl)acetate; methyl α-phenyl-α-2-piperidinylacetate; Methylphenidan; Methylphenidate; Methylphenidatum; Metilfenidato; MPH; α-phenyl-2-piperidineacetic acid methyl ester
COc1ccccc1OCC(O)COC(N)=O,Methocarbamol,(RS)-2-hydroxy-3-(2-methoxyphenoxy)propyl carbamate; Methocarbamol; Méthocarbamol; Methocarbamolum; Metocarbamol; Metocarbamolo
CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)[C@H](CO)c1ccccc1)C2,Hyoscyamine,(−)-atropine; (−)-hyoscyamine; (S)-(−)-hyoscyamine; (S)-atropine; [3(S)-endo]-α-(hydroxymethyl)benzeneacetic acid 8-methyl-8-azabicyclo[3.2.1]oct-3-yl ester; Daturin; Daturine; Duboisine; Hyoscyamin; Hyoscyamine; Hyoscyaminum; L-Hyoscyamine; L-Tropine tropate; Tropine-L-tropate
Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1,Zolpidem,"N,N,6-Trimethyl-2-(4-methylphenyl)imidazo(1,2-a)pyridine-3-acetamide; Zolpidem; Zolpidemum"
CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,Famciclovir,"2-(2-(2-amino-9H-purin-9-yl)ethyl)-1,3-propanediol diacetate; 9-[4-acetoxy-3-(acetoxymethyl)but-1-yl]-2-aminopurine; acetic acid 2-acetoxymethyl-4-(2-amino-purin-9-yl)-butyl ester; Famciclovir; Famciclovirum; FCV"
Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,Triprolidine,(E)-2-[3-(1-pyrrolidinyl)-1-p-toluenepropenyl]pyridine; trans-1-(2-pyridyl)-3-pyrrolidino-1-p-tolylprop-1-ene; trans-1-(4-methylphenyl)-1-(2-pyridyl)-3-pyrrolidinoprop-1-ene; Tripolidina; Triprolidin; Triprolidina; Triprolidine; Triprolidinum
CN(N=O)C(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO,Streptozocin,"1-METHYL-1-NITROSO-3-((2R,3R,4S,5R)-3,4,5,6-TETRAHYDROXY-1-OXOHEXAN-2-YL)UREA; 1-METHYL-1-NITROSO-3-((3R,4R,5S,6R)-2,4,5-TRIHYDROXY-6-(HYDROXYMETHYL)TETRAHYDRO-2H-PYRAN-3-YL)UREA; 2-Deoxy-2-(((methylnitrosoamino)carbonyl)amino)-D-glucopyranose; 2-Deoxy-2-(3-methyl-3-nitrosoureido)-D-glucopyranose; D-GLUCOPYRANOSE, 2-DEOXY-2-(((METHYLNITROSOAMINO)CARBONYL)AMINO)-; Estreptozocina; N-D-Glucosyl-(2)-N'-nitrosomethylharnstoff; N-D-Glucosyl-(2)-N'-nitrosomethylurea; Streptozocin; Streptozocine; Streptozocinium; Streptozocinum; Streptozotocin"
CCCCC[C@](C)(O)/C=C/[C@H]1[C@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O.NC(CO)(CO)CO,Carboprost tromethamine,"(15S)-15-methyl-PGF2α tromethamine salt; (15S)-15-methylprostaglandin F2α tromethamine; 1,3-dihydroxy-2-(hydroxymethyl)propan-2-aminium (5Z,9α,11β,13E,15S)-9,11,15-trihydroxy-15-methylprosta-5,13-dien-1-oate; 15(S)-15-methyl-PGF2α tromethamine salt; 15(S)-15-methylprostaglandin F2α tromethamine; Carboprost trometamol; Carboprost tromethamine"
Cc1cc(O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)cn1,Cefpiramide,Cefpiramide; Cefpiramido; Cefpiramidum
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,Lindane,"(1r,2c,3t,4c,5c,6t)-1,2,3,4,5,6-hexachlorocyclohexane; (1α,2α,3β,4α,5α,6β)-1,2,3,4,5,6-hexachlorocyclohexane; 1,2,3,4,5,6-hexachlorocyclohexane; Benzene hexachloride; gamma-1,2,3,4,5,6-hexachlorocyclohexane; gamma-benzene hexachloride; gamma-BHC; gamma-HCH; gamma-Hexachlorocyclohexane; gamma-Lindane; Gammallin; Gammaxene; Lindan; Lindane; Lindano; Lindanum; γ-hexachlorocyclohexane; γ-Hexachlorzyklohexan; γ-lindane"
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F,Trifluridine,5-(Trifluoromethyl)deoxyuridine; 5-Trifluoromethyl-2-deoxyuridine; F₃T; TFT; Trifluoromethyldeoxyuridine; Trifluorothymidine; Trifluorothymine deoxyriboside; Trifluridin; Trifluridina; Trifluridine; Trifluridinum
CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,Prochlorperazine,2-Chloro-10-(3-(1-methyl-4-piperazinyl)propyl)-phenothiazine; 2-Chloro-10-(3-(4-methyl-1-piperazinyl)propyl)phenothiazine; 3-Chloro-10-(3-(1-methyl-4-piperazinyl)propyl)phenothiazine; 3-Chloro-10-(3-(4-methyl-1-piperazinyl)propyl)phenothiazine; Capazine; Chlormeprazine; Chloro-3 (N-methylpiperazinyl-3 propyl)-10 phenothiazine; Chloropernazine; N-(gamma-(4'-Methylpiperazinyl-1')propyl)-3-chlorophenothiazine; Prochlorperazin; Prochlorperazine; Prochlorpérazine; Prochlorperazinum; Prochlorpermazine; Prochlorpromazine; Procloperazine; Proclorperazina
CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,Cyproheptadine,"1-methyl-4-(5-dibenzo(a,e)cycloheptatrienylidene)piperidine; 1-Methyl-4-(5H-dibenzo(a,d)cycloheptenylidene)piperidine; 4-(5-dibenzo(a,d)cyclohepten-5-ylidine)-1-methylpiperidine; 4-(5H-dibenzo(a,d)cyclohepten-5-ylidene)-1-methylpiperidine; 4-Dibenzo[a,d]cyclohepten-5-ylidene-1-methyl-piperidine; 5-(1-methylpiperidylidene-4)-5H-dibenzo(a,d)cyclopheptene; Ciproheptadina; Cyproheptadin; Cyproheptadine; Cyproheptadinum"
[N]=O,Nitric Oxide,EDRF; endothelium-derived relaxing factor; Mononitrogen monoxide; Monóxido de nitrógeno; Monoxyde d'azote; Nitric Oxide; Nitrogen monooxide; Nitrogen monoxide; Nitrosyl; NO; óxido de nitrógeno(II); óxido nítrico; Oxyde azotique; Oxyde nitrique; Stickstoff(II)-oxid; Stickstoffmonoxid
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,Bendroflumethiazide,"±-3-benzyl-3,4-dihydro-6-(trifluoromethyl)-2H-1,2,4-benzothiadiazine-7-sulfonamide 1,1-dioxide; 6-trifluoromethyl-3-benzyl-7-sulfamyl-3,4-dihydro-1,2,4-benzothiadiazine 1,1-dioxide; Bendrofluazide; Bendroflumethiazid; Bendrofluméthiazide; Bendroflumethiazide; Bendroflumethiazidum; Bendroflumetiazida; Benzhydroflumethiazide"
Oc1ncnc2[nH]ncc12,Allopurinol,"1,5-Dihydro-4H-pyrazolo(3,4-d)pyrimidin-4-one; 1,5-Dihydro-4H-pyrazolo(3,4-d)pyrimidine-4-one; 1H-Pyrazolo(3,4-d)pyrimidin-4-ol; 4-HPP; 4-Hydroxy-1H-pyrazolo(3,4-d)pyrimidine; 4-Hydroxy-3,4-pyrazolopyrimidine; 4-Hydroxypyrazolo(3,4-d)pyrimidine; 4-Hydroxypyrazolopyrimidine; 4-Hydroxypyrazolyl(3,4-d)pyrimidine; 4'-Hydroxypyrazolol(3,4-d)pyrimidine; 4H-Pyrazolo(3,4-d)pyrimidin-4-one; Allopurinol; Allopurinolum; Alopurinol"
CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,Ceftazidime,CAZ; Ceftazidim; Ceftazidima; Ceftazidime; Ceftazidime anhydrous; Ceftazidimum
COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,Cerivastatin,Cerivastatin
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,Trimethoprim,"2,4-diamino-5-(3,4,5-trimethoxybenzyl)pyrimidine; 5-[(3,4,5-trimethoxyphenyl)methyl]-2,4-pyrimidinediamine; Trimethoprim; Triméthoprime; Trimethoprimum; Trimetoprima"
Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,Gemcitabine,"2'-Deoxy-2',2'-difluorocytidine; 2',2'-Difluorodeoxycytidine; 4-amino-1-((2R,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)-tetrahydrofuran-2-yl)pyrimidin-2(1H)-one; Gemcitabin; Gemcitabina; Gemcitabine; Gemcitabinum"
C=C1[C@@H](n2cnc3c(=O)nc(N)[nH]c32)C[C@H](O)[C@H]1CO,Entecavir,Anhydrous entecavir; Entecavir; Entecavir (anhydrous); Entecavir anhydrous; Entecavirum
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,Betamethasone,"16β-Methyl-1,4-pregnadiene-9α-fluoro-11β,17α,21-triol-3,20-dione; 9-Fluoro-16β-methylprednisolone; 9α-Fluoro-16β-methylprednisolone; beta-Methasone alcohol; Betadexamethasone; Betametasona; Betamethasone; Bétaméthasone; Betamethasonum"
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,Teniposide,"4'-demethylepipodophyllotoxin 9-(4,6-O-(R)-2-thenylidene-beta-D-glucopyranoside); Epidophyllotoxin; Teniposid; Téniposide; Teniposide; Teniposido; Teniposidum"
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1,Epirubicin,"(1S,3S)-3-GLYCOLOYL-1,2,3,4,6,11-HEXAHYDRO-3,5,12-TRIHYDROXY-10-METHOXY-6,11-DIOXO-1-NAPHTHACENYL 3-AMINO-2,3,6-TRIDEOXY-.ALPHA.-L-ARABINO-HEXOPYRANOSIDE; 4'-EPI-ADRIAMYCIN; 4'-Epiadriamycin; 5,12-NAPHTHACENEDIONE, 10-((3-AMINO-2,3,6-TRIDEOXY-.ALPHA.-L-ARABINO-HEXOPYRANOSYL)OXY)-7,8,9,10-TETRAHYDRO-6,8,11-TRIHYDROXY-8-(HYDROXYACETYL)-1-METHOXY-, (8S-CIS)-; Epiadriamycin; Epirubicin; epirubicin-conjugated polymer micelles; Epirubicina; Epirubicine; Epirubicinum; Pidorubicina; Pidorubicine; Pidorubicinum"
O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,Chloramphenicol,"Chloramphenicol; Chloramphénicol; Chloramphenicolum; Chlornitromycin; Cloramfenicol; Cloranfenicol; D-(−)-2,2-dichloro-N-(β-hydroxy-α-(hydroxymethyl)-p-nitrophenylethyl)acetamide; D-(−)-threo-1-p-nitrophenyl-2-dichloroacetylamino-1,3-propanediol; Laevomycetinum; Levomicetina; Levomycetin"
N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1,Loracarbef,"Anhydrous loracarbef; Loracarbef; Loracarbef anhydrous; Loracarbef, anhydrous; Loracarbefum"
Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,Lansoprazole,Lansoprazol; Lansoprazole; Lansoprazolum
CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,Dipivefrin,"(±)-4-[1-hydroxy-2-(methylamino)ethyl]-o-phenylene divavalate; 1-(3',4'-dipivaloyloxyphenyl)-2-methylamino-1-ethanol; 4-[1-hydroxy-2-(methylamino)ethyl]-o-phenylene divavalate; Dipivalyl epinephrine; Dipivefrin; Dipivefrina; Dipivefrine; Dipivéfrine; Dipivefrinum"
O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,Droperidol,"1-(1-(3-(p-fluorobenzoyl)propyl)-1,2,3,6-tetrahydro-4-pyridyl)-2-benzimidazolinone; 1-(1-(4-(p-fluorophenyl)-4-oxobutyl)-1,2,3,6-tetrahydro-4-pyridyl)-2-benzimidazolinone; 1-{1-[4-(4-Fluoro-phenyl)-4-oxo-butyl]-1,2,3,6-tetrahydro-pyridin-4-yl}-1,3-dihydro-benzoimidazol-2-one; 1-{1-[4-(4-fluorophenyl)-4-oxobutyl]-1,2,3,6-tetrahydro-4-pyridinyl}-2,3-dihydro-1H-benzo[d]imidazol-2-one; Droperidol; Dropéridol; Droperidolo; Droperidolum"
N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O,Levothyroxine,"3,3',5,5'-Tetraiodo-L-thyronine; 3,5,3',5'-Tetraiodo-L-thyronine; 4-(4-Hydroxy-3,5-diiodophenoxy)-3,5-diiodo-L-phenylalanine; L-T4; L-Thyroxine; Levothyroxin; LT4; O-(4-Hydroxy-3,5-diidophenyl)-3,5-diiodo-L-tyrosine; O-(4-Hydroxy-3,5-diiodophenyl)-3,5-diiodo-L-tyrosine; T4; Thyroxine"
NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,Framycetin,Fradiomycin B; Framicetina; Framycetin; Framycétine; Framycetinum; Neomycin B
CCOC(=O)C1(c2ccccc2)CCN(C)CC1,Meperidine,Isonipecaïne; Meperidina; Pethidin; Pethidine; Péthidine; Pethidinum; Petidina; Petydyna
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,Loratadine,Loratadina; Loratadine; Loratadinum
